target,ref,is_self_pair,rank,signal_type,counter_trade,use_excess_return,threshold_width,hold_days,start_days,sma_period,trade_count,average_pct,std_pct,t_value,win_rate,positive_year_ratio,worst_year_profit,neighbor_expected_count,neighbor_valid_count,neighbor_coverage_ratio,neighbor_mean_t,neighbor_worst_t,neighbor_positive_ratio_expected,neighbor_t_ge_1_ratio_expected,signal_type_support_t_ge_1,signal_type_support_t_ge_2,eligible_task_count,eligible_task_positive_ratio,eligible_task_t_ge_1_ratio,eligible_mean_t,eligible_median_t
EUR_AUD,EUR_AUD,True,1138,bb,True,False,2.000000000,20,1,15,157,0.411544593,2.743538186,1.879557934,56.050955414,73.333333333,-0.268039525,8,7,0.875000000,0.733083923,-0.121449141,0.750000000,0.375000000,2,0,42,0.476190476,0.119047619,-0.049329696,-0.054086078
EUR_AUD,EUR_CHF,False,6791,bb,False,False,1.000000000,20,1,50,179,0.223620701,2.944906031,1.015937705,53.072625698,60.000000000,-0.174055711,5,5,1.000000000,-0.044876177,-0.785515003,0.600000000,0.000000000,1,0,20,0.400000000,0.050000000,-0.046907484,-0.049644848
EUR_AUD,EUR_GBP,False,2555,sma,True,False,1.000000000,20,1,10,153,0.407807349,3.320020515,1.519357578,49.673202614,60.000000000,-0.094323952,1,1,1.000000000,1.369868072,1.369868072,1.000000000,1.000000000,3,0,40,0.500000000,0.150000000,-0.046028009,-0.044436477
EUR_AUD,EUR_JPY,False,2180,di,False,False,20.000000000,20,1,10,195,0.322443674,2.818706078,1.597428302,58.461538462,66.666666667,-0.142355218,1,1,1.000000000,1.254299660,1.254299660,1.000000000,1.000000000,1,0,42,0.500000000,0.023809524,-0.046638368,-0.047740327
EUR_AUD,EUR_NZD,False,2144,bb,True,False,2.000000000,20,1,15,151,0.370462684,2.838605948,1.603717373,58.940397351,53.333333333,-0.148407489,8,7,0.875000000,0.748367404,-0.410869731,0.750000000,0.375000000,3,0,42,0.500000000,0.095238095,-0.049351221,-0.046970899
EUR_AUD,EUR_USD,False,7083,sma,True,False,1.000000000,20,1,200,192,0.196187065,2.747419894,0.989454770,53.125000000,73.333333333,-0.239809847,1,1,1.000000000,0.755542980,0.755542980,1.000000000,0.000000000,0,0,38,0.447368421,0.000000000,-0.049006403,-0.054034122
EUR_AUD,GBP_AUD,False,2207,bb,False,False,1.000000000,20,1,10,278,0.249050029,2.608238466,1.592068317,53.237410072,73.333333333,-0.079097698,3,3,1.000000000,1.142593204,0.948333251,1.000000000,0.666666667,2,0,40,0.475000000,0.125000000,-0.049258028,-0.047902533
EUR_AUD,GBP_CHF,False,5183,di,False,False,20.000000000,20,1,10,186,0.258914833,3.027485833,1.166356421,48.387096774,66.666666667,-0.155720939,1,1,1.000000000,0.384659786,0.384659786,1.000000000,0.000000000,2,0,40,0.500000000,0.050000000,-0.046570403,-0.050132033
EUR_AUD,GBP_JPY,False,975,bb,False,False,2.000000000,20,1,15,152,0.477755044,3.033892265,1.941453172,58.552631579,80.000000000,-0.263983934,8,7,0.875000000,0.693751591,0.010880411,0.875000000,0.250000000,4,0,42,0.500000000,0.119047619,-0.046940721,-0.048272756
EUR_AUD,GBP_USD,False,2157,bb,False,False,1.500000000,20,1,10,239,0.301621056,2.911993895,1.601290573,55.230125523,80.000000000,-0.268683941,5,5,1.000000000,1.417965110,0.896725415,1.000000000,0.800000000,5,0,42,0.476190476,0.214285714,-0.048851117,-0.048105655
EUR_AUD,GOLD_USD,False,2687,sma,True,False,1.000000000,20,1,200,197,0.294530895,2.758378262,1.498684268,57.868020305,60.000000000,-0.140671544,1,1,1.000000000,0.543591818,0.543591818,1.000000000,0.000000000,3,0,40,0.500000000,0.075000000,-0.050194935,-0.057874587
EUR_AUD,NQ100_Futures,False,1868,bb,True,False,1.000000000,20,1,10,284,0.267783937,2.702652946,1.669757534,53.521126761,80.000000000,-0.077443758,3,3,1.000000000,0.163785546,-0.279140705,0.333333333,0.000000000,1,0,40,0.450000000,0.050000000,-0.052928261,-0.045340744
EUR_AUD,NZD_JPY,False,1891,change,False,False,1.000000000,20,1,50,226,0.331248130,2.990866342,1.664986244,56.637168142,60.000000000,-0.163039534,2,2,1.000000000,0.740194685,0.316087688,1.000000000,0.500000000,3,0,40,0.500000000,0.100000000,-0.051134256,-0.057666677
EUR_AUD,NZD_USD,False,8419,sma,True,False,1.000000000,20,1,200,195,0.173732479,2.715626818,0.893363559,55.384615385,60.000000000,-0.190848775,1,1,1.000000000,-0.677830354,-0.677830354,0.000000000,0.000000000,0,0,40,0.475000000,0.000000000,-0.050153706,-0.047939350
EUR_AUD,OIL_USD,False,1461,bb,True,False,1.000000000,20,1,100,162,0.401172285,2.881516298,1.772014816,58.024691358,80.000000000,-0.108819734,5,5,1.000000000,0.681681462,-0.250370453,0.600000000,0.600000000,2,0,40,0.475000000,0.100000000,-0.051571163,-0.059811601
EUR_AUD,SILVER_USD,False,2732,di,False,False,20.000000000,20,1,10,185,0.315275211,2.872968403,1.492604820,50.810810811,60.000000000,-0.135297889,1,1,1.000000000,1.316790101,1.316790101,1.000000000,1.000000000,3,0,42,0.476190476,0.095238095,-0.051283963,-0.054233191
EUR_AUD,TRY_JPY,False,4873,change,False,False,1.000000000,20,1,50,234,0.230836735,2.951060713,1.196560626,54.700854701,66.666666667,-0.121946869,2,2,1.000000000,-0.135909265,-0.329081947,0.500000000,0.000000000,1,0,40,0.475000000,0.025000000,-0.050308273,-0.054953367
EUR_AUD,UK100_Futures,False,3775,stoch,True,False,30.000000000,20,1,10,272,0.231209345,2.878334985,1.324794444,53.676470588,53.333333333,-0.088510384,1,1,1.000000000,0.982674671,0.982674671,1.000000000,0.000000000,2,0,42,0.500000000,0.095238095,-0.050649387,-0.042634576
EUR_AUD,US30_Futures,False,4189,stoch,True,False,30.000000000,20,1,15,223,0.232148148,2.721726942,1.273717462,50.672645740,71.428571429,-0.163227595,2,2,1.000000000,0.241616544,0.175863872,1.000000000,0.000000000,2,0,40,0.450000000,0.050000000,-0.050432538,-0.055205347
EUR_AUD,USD_CAD,False,3123,change,True,False,1.000000000,20,1,50,213,0.280913817,2.882381823,1.422366095,54.460093897,60.000000000,-0.132284933,2,2,1.000000000,0.093783181,-0.115462296,0.500000000,0.000000000,2,0,40,0.500000000,0.050000000,-0.048018574,-0.051448045
EUR_AUD,USD_CHF,False,1527,sma,False,False,1.000000000,20,1,100,198,0.341852683,2.739040070,1.756196884,54.545454545,73.333333333,-0.152087966,2,2,1.000000000,0.432486326,0.119606794,1.000000000,0.000000000,3,0,42,0.476190476,0.071428571,-0.049233348,-0.039802630
EUR_AUD,USD_JPY,False,1219,bb,False,False,1.000000000,20,1,100,153,0.438484623,2.929624655,1.851348173,61.437908497,80.000000000,-0.063017040,5,5,1.000000000,1.189246388,0.201285808,1.000000000,0.600000000,3,0,38,0.447368421,0.131578947,-0.049265463,-0.051279537
EUR_AUD,USSPX500_Futures,False,7053,bb,True,False,1.000000000,20,1,15,273,0.163400973,2.721323721,0.992100696,54.578754579,66.666666667,-0.164883633,5,5,1.000000000,0.447849197,0.102462946,1.000000000,0.000000000,0,0,44,0.477272727,0.000000000,-0.051570710,-0.044642080
EUR_AUD,ZAR_JPY,False,9389,bb,True,False,1.500000000,20,1,10,237,0.160945419,2.995407128,0.827174110,51.898734177,60.000000000,-0.266021005,5,5,1.000000000,-0.429408012,-1.516139565,0.000000000,0.000000000,0,0,40,0.450000000,0.000000000,-0.050623613,-0.048478076
EUR_CHF,AUD_JPY,False,2895,change,True,False,1.000000000,20,1,100,215,0.215419435,2.160990461,1.461676490,50.697674419,40.000000000,-0.112891123,2,2,1.000000000,0.262755956,-0.261986852,0.500000000,0.000000000,2,0,40,0.450000000,0.050000000,-0.076691317,-0.073695934
EUR_CHF,AUD_NZD,False,625,bb,False,False,2.000000000,20,1,15,150,0.318243788,1.857194630,2.098689284,49.333333333,73.333333333,-0.087149134,8,7,0.875000000,1.004655894,0.188707902,0.875000000,0.375000000,4,1,42,0.500000000,0.142857143,-0.079406176,-0.077906263
EUR_CHF,AUD_USD,False,711,bb,True,False,1.500000000,20,1,15,226,0.240655022,1.761007328,2.054414095,53.539823009,53.333333333,-0.040496212,8,8,1.000000000,0.663799927,-0.624195257,0.875000000,0.375000000,3,1,40,0.500000000,0.125000000,-0.082499308,-0.079126557
EUR_CHF,CAD_JPY,False,8443,sma,True,False,1.000000000,20,1,200,199,0.160053416,2.532101314,0.891682837,47.236180905,40.000000000,-0.117417464,1,1,1.000000000,0.395332625,0.395332625,1.000000000,0.000000000,0,0,40,0.375000000,0.000000000,-0.078427629,-0.091878035
EUR_CHF,CBOE_Volatility_Index,False,2763,bb,True,False,1.500000000,20,1,10,223,0.173658717,1.743469984,1.487423175,52.017937220,66.666666667,-0.060804693,5,5,1.000000000,0.133399937,-0.433799617,0.800000000,0.000000000,2,0,42,0.404761905,0.047619048,-0.086845027,-0.096195187
EUR_CHF,CHF_JPY,False,823,bb,False,False,1.000000000,20,1,50,186,0.242484748,1.649685355,2.004655637,56.451612903,66.666666667,-0.109339497,5,5,1.000000000,1.100167941,0.294182252,1.000000000,0.400000000,4,1,40,0.500000000,0.125000000,-0.085059464,-0.073370953
EUR_CHF,COPPER_USD,False,14018,sma,False,False,1.000000000,20,1,100,212,0.084198386,2.161135045,0.567269964,52.358490566,53.333333333,-0.111447922,2,2,1.000000000,0.031488570,-0.243120461,0.500000000,0.000000000,0,0,40,0.400000000,0.000000000,-0.086389508,-0.078464728
EUR_CHF,EUR_AUD,False,687,bb,False,False,1.500000000,20,1,10,229,0.229723791,1.684030404,2.064304636,55.895196507,86.666666667,-0.149125191,5,5,1.000000000,1.248671389,0.524448161,1.000000000,0.600000000,5,1,42,0.452380952,0.261904762,-0.076694159,-0.075335228
EUR_CHF,EUR_CHF,True,9563,change,False,False,1.000000000,20,1,200,175,0.125221534,2.030481075,0.815828926,53.142857143,53.333333333,-0.082887416,1,1,1.000000000,0.373355159,0.373355159,1.000000000,0.000000000,0,0,20,0.450000000,0.000000000,-0.080089183,-0.066865293
EUR_CHF,EUR_GBP,False,1408,bb,False,False,1.500000000,20,1,15,209,0.251045523,2.030357761,1.787528825,52.153110048,53.333333333,-0.073273344,8,8,1.000000000,0.787640080,0.377887537,1.000000000,0.375000000,5,0,40,0.450000000,0.175000000,-0.077697348,-0.075851469
EUR_CHF,EUR_JPY,False,5436,change,False,False,1.000000000,20,1,15,243,0.137269754,1.877249925,1.139871505,52.263374486,86.666666667,-0.023844728,2,2,1.000000000,0.311479437,0.030323217,1.000000000,0.000000000,1,0,42,0.476190476,0.023809524,-0.078973850,-0.074483719
EUR_CHF,EUR_NZD,False,1325,stoch,False,False,30.000000000,20,1,50,174,0.276429612,2.007941167,1.815968053,48.275862069,66.666666667,-0.035561687,2,2,1.000000000,0.855934061,0.222260306,1.000000000,0.500000000,5,0,42,0.476190476,0.333333333,-0.079921376,-0.080762058
EUR_CHF,EUR_USD,False,1618,di,False,False,20.000000000,20,1,10,188,0.206127202,1.633255067,1.730454632,54.255319149,73.333333333,-0.066226565,1,1,1.000000000,1.944921695,1.944921695,1.000000000,1.000000000,5,0,38,0.500000000,0.184210526,-0.081119030,-0.100496055
EUR_CHF,GBP_AUD,False,1125,bb,False,False,1.500000000,20,1,15,213,0.218310772,1.692853766,1.882112261,55.399061033,66.666666667,-0.055001553,8,8,1.000000000,1.238538065,0.491158701,1.000000000,0.750000000,4,0,40,0.500000000,0.250000000,-0.085249775,-0.070667734
EUR_CHF,GBP_CHF,False,2750,di,True,False,20.000000000,20,1,10,186,0.217034649,1.987176779,1.489529273,51.075268817,73.333333333,-0.100968882,1,1,1.000000000,0.943561993,0.943561993,1.000000000,0.000000000,5,0,40,0.500000000,0.275000000,-0.079225069,-0.079358457
EUR_CHF,GBP_JPY,False,5583,stoch,False,False,30.000000000,20,1,15,234,0.136960379,1.861362934,1.125568207,50.854700855,73.333333333,-0.106841912,2,2,1.000000000,0.242025985,0.104259654,1.000000000,0.000000000,2,0,42,0.452380952,0.071428571,-0.078478995,-0.079855642
EUR_CHF,GBP_USD,False,503,sma,False,False,1.000000000,20,1,100,195,0.282659221,1.810494714,2.180134073,57.948717949,80.000000000,-0.055863576,2,2,1.000000000,1.386248018,0.858627073,1.000000000,0.500000000,5,2,42,0.500000000,0.214285714,-0.080205281,-0.074914758
EUR_CHF,GOLD_USD,False,3235,bb,True,False,1.000000000,20,1,50,169,0.182544469,1.685869790,1.407628340,50.887573964,60.000000000,-0.055720422,5,5,1.000000000,0.031672732,-0.729746912,0.600000000,0.000000000,2,0,40,0.500000000,0.125000000,-0.079557694,-0.071840184
EUR_CHF,NQ100_Futures,False,7223,change,True,False,1.000000000,20,1,200,201,0.155719023,2.254142996,0.979395794,49.253731343,46.666666667,-0.103619001,1,1,1.000000000,0.587258256,0.587258256,1.000000000,0.000000000,0,0,40,0.475000000,0.000000000,-0.081300795,-0.086011198
EUR_CHF,NZD_JPY,False,2860,stoch,True,False,30.000000000,20,1,50,160,0.276587887,2.383103819,1.468081563,46.875000000,53.333333333,-0.059967808,2,2,1.000000000,0.395187617,0.093515645,1.000000000,0.000000000,4,0,40,0.400000000,0.125000000,-0.078520210,-0.087301614
EUR_CHF,NZD_USD,False,5287,bb,True,False,1.500000000,20,1,15,221,0.143264878,1.843419770,1.155344843,47.963800905,46.666666667,-0.088283325,8,8,1.000000000,0.444614399,-0.326971665,0.875000000,0.125000000,3,0,40,0.475000000,0.075000000,-0.084514973,-0.093999457
EUR_CHF,OIL_USD,False,4239,sma,True,False,1.000000000,20,1,200,212,0.186468036,2.141624554,1.267736489,51.886792453,60.000000000,-0.216722302,1,1,1.000000000,-0.246186379,-0.246186379,0.000000000,0.000000000,1,0,40,0.450000000,0.025000000,-0.087676994,-0.088686814
EUR_CHF,SILVER_USD,False,971,bb,True,False,1.500000000,20,1,10,232,0.247503036,1.940290187,1.942933047,51.293103448,73.333333333,-0.056048244,5,5,1.000000000,1.435173906,0.893583201,1.000000000,0.800000000,3,0,42,0.476190476,0.190476190,-0.083598531,-0.078554108
EUR_CHF,TRY_JPY,False,6106,di,False,False,20.000000000,20,1,10,170,0.132147721,1.600887962,1.076274867,52.941176471,66.666666667,-0.078841233,1,1,1.000000000,0.650642623,0.650642623,1.000000000,0.000000000,1,0,40,0.500000000,0.025000000,-0.084509158,-0.092891851
EUR_CHF,UK100_Futures,False,1845,bb,False,False,1.500000000,20,1,10,238,0.192675811,1.773666200,1.675883345,48.319327731,40.000000000,-0.110767614,5,5,1.000000000,-0.062400455,-1.343371859,0.400000000,0.000000000,3,0,42,0.500000000,0.071428571,-0.082608382,-0.083038198
EUR_CHF,US30_Futures,False,1905,stoch,True,False,30.000000000,20,1,50,161,0.277254983,2.116013377,1.662546840,45.962732919,50.000000000,-0.083113548,2,2,1.000000000,0.530092496,-0.068784883,0.500000000,0.500000000,4,0,40,0.450000000,0.150000000,-0.076541648,-0.080935678
EUR_CHF,USD_CAD,False,9028,di,False,False,20.000000000,20,1,10,185,0.115161833,1.836532980,0.852895263,47.567567568,60.000000000,-0.084454489,1,1,1.000000000,0.471415295,0.471415295,1.000000000,0.000000000,0,0,40,0.400000000,0.000000000,-0.081786081,-0.071909817
EUR_CHF,USD_CHF,False,1415,sma,True,False,1.000000000,20,1,200,194,0.246987401,1.926728841,1.785480314,57.216494845,66.666666667,-0.058543993,1,1,1.000000000,1.739851390,1.739851390,1.000000000,1.000000000,4,0,42,0.500000000,0.357142857,-0.083144887,-0.094243512
EUR_CHF,USD_JPY,False,3467,bb,True,False,1.000000000,20,1,50,179,0.247961573,2.419738542,1.371015788,55.865921788,60.000000000,-0.089714386,5,5,1.000000000,0.215708934,-0.815038574,0.600000000,0.000000000,2,0,38,0.473684211,0.052631579,-0.076242639,-0.077294742
EUR_CHF,USSPX500_Futures,False,2402,stoch,True,False,30.000000000,20,1,50,171,0.266977925,2.248690747,1.552543136,47.368421053,46.666666667,-0.083599400,2,2,1.000000000,0.181825566,-0.017720413,0.500000000,0.000000000,3,0,44,0.454545455,0.068181818,-0.077570033,-0.090346881
EUR_CHF,ZAR_JPY,False,3628,stoch,True,False,30.000000000,20,1,15,231,0.158413603,1.787450928,1.346989887,56.277056277,60.000000000,-0.237246109,2,2,1.000000000,-0.085054562,-0.113371510,0.000000000,0.000000000,2,0,40,0.400000000,0.050000000,-0.082003004,-0.092001069
EUR_GBP,AUD_JPY,False,3747,sma,True,False,1.000000000,20,1,50,220,0.184943345,2.062004156,1.330333457,52.727272727,66.666666667,-0.039473434,2,2,1.000000000,0.637575495,0.420798876,1.000000000,0.000000000,4,0,40,0.500000000,0.125000000,-0.095997742,-0.090409164
EUR_GBP,AUD_NZD,False,4744,sma,False,False,1.000000000,20,1,15,177,0.201480852,2.214188921,1.210614132,53.672316384,46.666666667,-0.044475319,2,2,1.000000000,0.553264822,0.364202154,1.000000000,0.000000000,2,0,42,0.476190476,0.071428571,-0.088843207,-0.088750402
EUR_GBP,AUD_USD,False,2757,bb,True,False,1.500000000,20,1,15,226,0.196282676,1.983126220,1.487941417,53.539823009,73.333333333,-0.039862145,8,8,1.000000000,0.863084224,-0.039788126,0.875000000,0.500000000,2,0,40,0.500000000,0.125000000,-0.094635053,-0.089211537
EUR_GBP,CAD_JPY,False,2885,sma,True,False,1.000000000,20,1,10,227,0.211307200,2.175444659,1.463454364,51.541850220,60.000000000,-0.062900196,1,1,1.000000000,1.011097088,1.011097088,1.000000000,1.000000000,3,0,40,0.425000000,0.175000000,-0.096375490,-0.105178806
EUR_GBP,CBOE_Volatility_Index,False,4601,stoch,False,False,30.000000000,20,1,50,184,0.197884487,2.187316126,1.227182368,53.260869565,60.000000000,-0.045137271,2,2,1.000000000,0.292353256,-0.211059402,0.500000000,0.000000000,1,0,42,0.404761905,0.023809524,-0.102691038,-0.080289426
EUR_GBP,CHF_JPY,False,2517,change,True,False,1.000000000,20,1,50,221,0.215517334,2.097761994,1.527292188,54.298642534,73.333333333,-0.061224274,2,2,1.000000000,1.278688639,1.130922413,1.000000000,1.000000000,2,0,40,0.450000000,0.100000000,-0.100525752,-0.082366110
EUR_GBP,COPPER_USD,False,2349,di,True,False,20.000000000,20,1,10,200,0.218627839,1.980163002,1.561419211,55.000000000,60.000000000,-0.053213885,1,1,1.000000000,2.192975221,2.192975221,1.000000000,1.000000000,5,0,40,0.500000000,0.175000000,-0.096882094,-0.102746793
EUR_GBP,EUR_AUD,False,1705,bb,False,False,2.000000000,20,1,15,157,0.297212197,2.177125276,1.710539210,55.414012739,80.000000000,-0.070189687,8,7,0.875000000,-0.070094721,-1.128694350,0.500000000,0.000000000,1,0,42,0.452380952,0.023809524,-0.091252823,-0.086188197
EUR_GBP,EUR_CHF,False,12405,change,True,False,1.000000000,20,1,100,156,0.115437016,2.210501477,0.652253744,50.641025641,53.333333333,-0.073208427,2,2,1.000000000,0.754087542,-0.375938457,0.500000000,0.500000000,0,0,20,0.450000000,0.000000000,-0.097912390,-0.107985253
EUR_GBP,EUR_GBP,True,3421,bb,True,False,1.000000000,20,1,15,266,0.187940260,2.227792418,1.375896991,58.646616541,86.666666667,-0.071721550,5,5,1.000000000,0.470277727,0.068393487,1.000000000,0.200000000,1,0,40,0.475000000,0.050000000,-0.087354851,-0.088771262
EUR_GBP,EUR_JPY,False,4776,sma,True,False,1.000000000,20,1,50,206,0.188326777,2.240377365,1.206492172,50.970873786,60.000000000,-0.055413647,2,2,1.000000000,0.687507715,0.605922393,1.000000000,0.000000000,2,0,42,0.428571429,0.047619048,-0.099844399,-0.090799879
EUR_GBP,EUR_NZD,False,13580,bb,False,False,1.000000000,20,1,100,163,0.096926789,2.104887967,0.587907018,49.693251534,46.666666667,-0.057943686,5,5,1.000000000,0.130340589,-0.650473556,0.600000000,0.000000000,0,0,42,0.404761905,0.000000000,-0.098057768,-0.099572687
EUR_GBP,EUR_USD,False,2271,bb,True,False,1.500000000,20,1,10,234,0.207520392,2.013955434,1.576227321,56.410256410,80.000000000,-0.068529494,5,5,1.000000000,0.999761374,0.264386231,1.000000000,0.600000000,4,0,38,0.500000000,0.157894737,-0.096277309,-0.093544062
EUR_GBP,GBP_AUD,False,2390,di,False,False,20.000000000,20,1,10,184,0.262678590,2.292663955,1.554150905,54.891304348,73.333333333,-0.045748658,1,1,1.000000000,0.589163289,0.589163289,1.000000000,0.000000000,3,0,40,0.425000000,0.075000000,-0.090766565,-0.095503972
EUR_GBP,GBP_CHF,False,4340,change,False,False,1.000000000,20,1,15,239,0.178537040,2.195291138,1.257289116,56.066945607,80.000000000,-0.109053156,2,2,1.000000000,-0.126183432,-0.789733959,0.500000000,0.000000000,2,0,40,0.475000000,0.050000000,-0.089139699,-0.084325886
EUR_GBP,GBP_JPY,False,3658,sma,True,False,1.000000000,20,1,100,198,0.201182459,2.106970821,1.343582030,54.040404040,66.666666667,-0.054129152,2,2,1.000000000,0.261067987,0.241727732,1.000000000,0.000000000,1,0,42,0.452380952,0.023809524,-0.098753615,-0.094293040
EUR_GBP,GBP_USD,False,8471,di,False,False,20.000000000,20,1,10,192,0.139387335,2.170795213,0.889723524,52.083333333,60.000000000,-0.050180486,1,1,1.000000000,-0.146486162,-0.146486162,0.000000000,0.000000000,0,0,42,0.404761905,0.000000000,-0.090527605,-0.093731141
EUR_GBP,GOLD_USD,False,7982,sma,True,False,1.000000000,20,1,15,266,0.115962836,2.046461599,0.924178898,50.751879699,66.666666667,-0.086053821,2,2,1.000000000,-0.023672993,-0.255810845,0.500000000,0.000000000,0,0,40,0.375000000,0.000000000,-0.097835565,-0.083950881
EUR_GBP,NQ100_Futures,False,399,bb,True,False,1.000000000,20,1,50,186,0.367566393,2.210783139,2.267493887,57.526881720,80.000000000,-0.028888263,5,5,1.000000000,0.944997581,-0.699920355,0.800000000,0.600000000,5,2,40,0.500000000,0.200000000,-0.097280358,-0.095877112
EUR_GBP,NZD_JPY,False,6287,sma,True,False,1.000000000,20,1,200,199,0.153683776,2.046535757,1.059339639,55.276381910,53.333333333,-0.040096057,1,1,1.000000000,0.581833670,0.581833670,1.000000000,0.000000000,2,0,40,0.500000000,0.050000000,-0.101071071,-0.096453043
EUR_GBP,NZD_USD,False,5660,bb,True,False,1.500000000,20,1,15,221,0.141981955,1.889254705,1.117220189,51.583710407,66.666666667,-0.051797481,8,8,1.000000000,0.644288438,-0.262697166,0.875000000,0.250000000,2,0,40,0.425000000,0.050000000,-0.099879551,-0.105418453
EUR_GBP,OIL_USD,False,2746,stoch,True,False,30.000000000,20,1,50,171,0.236475934,2.075584567,1.489856951,52.046783626,60.000000000,-0.048420894,2,2,1.000000000,0.601583926,0.478275470,1.000000000,0.000000000,4,0,40,0.450000000,0.125000000,-0.100417337,-0.089734372
EUR_GBP,SILVER_USD,False,5263,bb,False,False,2.000000000,20,1,10,152,0.208644233,2.221201361,1.158084497,51.315789474,53.333333333,-0.034592113,5,4,0.800000000,-0.131403058,-0.393059681,0.200000000,0.000000000,1,0,42,0.476190476,0.023809524,-0.098851241,-0.098081659
EUR_GBP,TRY_JPY,False,1670,bb,True,False,1.000000000,20,1,100,159,0.285239477,2.094636469,1.717115596,56.603773585,60.000000000,-0.054458841,5,5,1.000000000,0.742599000,-0.024679376,0.800000000,0.200000000,4,0,40,0.475000000,0.125000000,-0.096941485,-0.080996954
EUR_GBP,UK100_Futures,False,519,stoch,True,False,30.000000000,20,1,50,163,0.375548219,2.210276921,2.169266056,53.374233129,73.333333333,-0.061087073,2,2,1.000000000,1.033781840,0.586168062,1.000000000,0.500000000,4,2,42,0.476190476,0.214285714,-0.094710937,-0.109555465
EUR_GBP,US30_Futures,False,759,stoch,True,False,30.000000000,20,1,50,161,0.333929063,2.079768085,2.037287155,59.006211180,64.285714286,-0.026371756,2,2,1.000000000,0.876414166,0.340723467,1.000000000,0.500000000,5,1,40,0.475000000,0.250000000,-0.088542965,-0.087815880
EUR_GBP,USD_CAD,False,3900,bb,False,False,1.500000000,20,1,15,229,0.182735873,2.114722813,1.307639716,51.965065502,66.666666667,-0.111152752,8,8,1.000000000,0.358027476,-0.628906451,0.750000000,0.250000000,2,0,40,0.450000000,0.075000000,-0.094179767,-0.085045242
EUR_GBP,USD_CHF,False,693,sma,False,False,1.000000000,20,1,15,234,0.271515422,2.013337388,2.062936558,53.846153846,80.000000000,-0.036601603,2,2,1.000000000,0.980712439,0.416736252,1.000000000,0.500000000,5,1,42,0.500000000,0.285714286,-0.098389849,-0.091876585
EUR_GBP,USD_JPY,False,5895,stoch,True,False,30.000000000,20,1,15,238,0.148171824,2.088145786,1.094695393,51.680672269,73.333333333,-0.023962646,2,2,1.000000000,0.510255721,0.462191296,1.000000000,0.000000000,4,0,38,0.500000000,0.105263158,-0.095836961,-0.087558374
EUR_GBP,USSPX500_Futures,False,392,bb,True,False,1.000000000,20,1,50,195,0.375965968,2.304591391,2.278095389,61.025641026,86.666666667,-0.038175082,5,5,1.000000000,1.057243174,-0.285766347,0.800000000,0.600000000,5,2,44,0.500000000,0.272727273,-0.094161694,-0.098088872
EUR_GBP,ZAR_JPY,False,2408,sma,True,False,1.000000000,20,1,50,237,0.213173634,2.116104810,1.550852474,52.742616034,66.666666667,-0.100360018,2,2,1.000000000,-0.024022006,-0.212706821,0.500000000,0.000000000,1,0,40,0.500000000,0.025000000,-0.097119248,-0.102464071
EUR_JPY,AUD_JPY,False,4916,change,False,False,1.000000000,20,1,50,225,0.261787076,3.293451531,1.192307251,53.777777778,60.000000000,-22.440483792,2,2,1.000000000,0.110593357,-0.107719904,0.500000000,0.000000000,1,0,40,0.500000000,0.025000000,-0.014396757,-0.013819379
EUR_JPY,AUD_NZD,False,239,change,False,False,1.000000000,20,1,50,206,0.524579292,3.047669436,2.470454690,55.339805825,73.333333333,-29.417312176,2,2,1.000000000,0.335434658,0.221645336,1.000000000,0.000000000,4,2,42,0.500000000,0.190476190,-0.013506944,-0.013505872
EUR_JPY,AUD_USD,False,4109,sma,False,False,1.000000000,20,1,100,204,0.312831295,3.485440279,1.281939800,52.450980392,60.000000000,-12.045042352,2,2,1.000000000,1.084716973,0.943521599,1.000000000,0.500000000,3,0,40,0.500000000,0.125000000,-0.014056649,-0.013260577
EUR_JPY,CAD_JPY,False,5746,bb,False,False,1.000000000,20,1,10,281,0.201736158,3.047718711,1.109588695,53.736654804,73.333333333,-14.752276016,3,3,1.000000000,-0.301494512,-0.987659823,0.333333333,0.000000000,1,0,40,0.450000000,0.025000000,-0.014161265,-0.013533804
EUR_JPY,CBOE_Volatility_Index,False,717,bb,True,False,1.000000000,20,1,100,166,0.532327974,3.340866014,2.052930632,54.819277108,80.000000000,-17.253866064,5,5,1.000000000,1.605170199,0.775158477,1.000000000,0.800000000,3,1,42,0.476190476,0.119047619,-0.015274805,-0.016639683
EUR_JPY,CHF_JPY,False,3620,stoch,False,False,30.000000000,20,1,50,159,0.315250091,2.947462292,1.348669467,54.088050314,53.333333333,-16.278765120,2,2,1.000000000,0.169667697,-0.598648877,0.500000000,0.000000000,1,0,40,0.500000000,0.025000000,-0.014370263,-0.013688277
EUR_JPY,COPPER_USD,False,2156,bb,False,False,1.000000000,20,1,100,164,0.388084923,3.103555258,1.601360873,57.317073171,73.333333333,-8.879427040,5,5,1.000000000,1.248713178,0.937621129,1.000000000,0.800000000,4,0,40,0.500000000,0.125000000,-0.014588611,-0.013189779
EUR_JPY,EUR_AUD,False,384,bb,False,False,2.000000000,20,1,15,157,0.545663002,2.990486901,2.286295858,58.598726115,80.000000000,-21.518348032,8,7,0.875000000,-0.112582752,-0.911407888,0.500000000,0.000000000,1,1,42,0.500000000,0.023809524,-0.014230602,-0.013612992
